apparel_id,detail_url,jp_title,en_name,product_number,image_url,set,number,rarity,used_listing_count
753242,https://snkrdunk.com/apparels/753242,ニャースex SAR [M3 114/080](拡張パック「ムニキスゼロ」),"Meowth ex SAR [M3 114/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-114,https://cdn.snkrdunk.com/upload_bg_removed/20260122103126-0.webp,M3,114/080,SAR,
753256,https://snkrdunk.com/apparels/753256,コフーライ AR [M3 081/080](拡張パック「ムニキスゼロ」),"Spewpa AR [M3 081/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-081,https://cdn.snkrdunk.com/upload_bg_removed/20260122103647-0.webp,M3,081/080,AR,
753257,https://snkrdunk.com/apparels/753257,モクロー AR [M3 082/080](拡張パック「ムニキスゼロ」),"Rowlet AR [M3 082/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-082,https://cdn.snkrdunk.com/upload_bg_removed/20260122103636-0.webp,M3,082/080,AR,
753258,https://snkrdunk.com/apparels/753258,デデンネ AR [M3 085/080](拡張パック「ムニキスゼロ」),"Dedenne AR [M3 085/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-085,https://cdn.snkrdunk.com/upload_bg_removed/20260122103600-0.webp,M3,085/080,AR,
753259,https://snkrdunk.com/apparels/753259,ニダンギル AR [M3 091/080](拡張パック「ムニキスゼロ」),"Doublade AR [M3 091/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-091,https://cdn.snkrdunk.com/upload_bg_removed/20260122103442-0.webp,M3,091/080,AR,
753260,https://snkrdunk.com/apparels/753260,ラッタ AR [M3 092/080](拡張パック「ムニキスゼロ」),"Raticate AR [M3 092/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-092,https://cdn.snkrdunk.com/upload_bg_removed/20260122103412-0.webp,M3,092/080,AR,
753261,https://snkrdunk.com/apparels/753261,ジュナイパーex SR [M3 093/080](拡張パック「ムニキスゼロ」),"Decidueye ex SR [M3 093/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-093,https://cdn.snkrdunk.com/upload_bg_removed/20260122103404-0.webp,M3,093/080,SR,
753262,https://snkrdunk.com/apparels/753262,メガスターミーex SR [M3 095/080](拡張パック「ムニキスゼロ」),"MEGA Starmie ex SR [M3 095/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-095,https://cdn.snkrdunk.com/upload_bg_removed/20260122103343-0.webp,M3,095/080,SR,
753263,https://snkrdunk.com/apparels/753263,メガピクシーex SR [M3 096/080](拡張パック「ムニキスゼロ」),"MEGA Clefable ex SR [M3 096/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-096,https://cdn.snkrdunk.com/upload_bg_removed/20260122103331-0.webp,M3,096/080,SR,
753264,https://snkrdunk.com/apparels/753264,メガジガルデex SR [M3 097/080](拡張パック「ムニキスゼロ」),"MEGA Zygarde ex SR [M3 097/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-097,https://cdn.snkrdunk.com/upload_bg_removed/20260122103318-0.webp,M3,097/080,SR,
753265,https://snkrdunk.com/apparels/753265,イベルタルex SR [M3 098/080](拡張パック「ムニキスゼロ」),"Yveltal ex SR [M3 098/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-098,https://cdn.snkrdunk.com/upload_bg_removed/20260123011949-0.webp,M3,098/080,SR,
753266,https://snkrdunk.com/apparels/753266,メガエアームドex SR [M3 099/080](拡張パック「ムニキスゼロ」),"MEGA Skarmory ex SR [M3 099/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-099,https://cdn.snkrdunk.com/upload_bg_removed/20260122103304-0.webp,M3,099/080,SR,
753267,https://snkrdunk.com/apparels/753267,ニャースex SR [M3 100/080](拡張パック「ムニキスゼロ」),"Meowth ex SR [M3 100/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-100,https://cdn.snkrdunk.com/upload_bg_removed/20260123011959-0.webp,M3,100/080,SR,
753268,https://snkrdunk.com/apparels/753268,タラゴン SR [M3 105/080](拡張パック「ムニキスゼロ」),"Tarragon SR [M3 105/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-105,https://cdn.snkrdunk.com/upload_bg_removed/20260123012006-0.webp,M3,105/080,SR,
753269,https://snkrdunk.com/apparels/753269,ピュール SR [M3 106/080](拡張パック「ムニキスゼロ」),"Naveen SR [M3 106/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-106,https://cdn.snkrdunk.com/upload_bg_removed/20260122103222-0.webp,M3,106/080,SR,
753270,https://snkrdunk.com/apparels/753270,メイのはげまし SR [M3 107/080](拡張パック「ムニキスゼロ」),"Rosa's Encouragement SR [M3 107/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-107,https://cdn.snkrdunk.com/upload_bg_removed/20260122103205-0.webp,M3,107/080,SR,
753271,https://snkrdunk.com/apparels/753271,ユカリ SR [M3 108/080](拡張パック「ムニキスゼロ」),"Jacinthe SR [M3 108/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-108,https://cdn.snkrdunk.com/upload_bg_removed/20260123012025-0.webp,M3,108/080,SR,
753272,https://snkrdunk.com/apparels/753272,メガスターミーex SAR [M3 111/080](拡張パック「ムニキスゼロ」),"MEGA Starmie ex SAR [M3 111/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-111,https://cdn.snkrdunk.com/upload_bg_removed/20260122103142-0.webp,M3,111/080,SAR,
753273,https://snkrdunk.com/apparels/753273,メガピクシーex SAR [M3 112/080](拡張パック「ムニキスゼロ」),"MEGA Clefable ex SAR [M3 112/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-112,https://cdn.snkrdunk.com/upload_bg_removed/20260122103135-0.webp,M3,112/080,SAR,
753274,https://snkrdunk.com/apparels/753274,メイのはげまし SAR [M3 115/080](拡張パック「ムニキスゼロ」),"Rosa's Encouragement SAR [M3 115/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-115,https://cdn.snkrdunk.com/upload_bg_removed/20260121064939-0.webp,M3,115/080,SAR,
753275,https://snkrdunk.com/apparels/753275,ユカリ SAR [M3 116/080](拡張パック「ムニキスゼロ」),"Jacinthe SAR [M3 116/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-116,https://cdn.snkrdunk.com/upload_bg_removed/20260122103103-0.webp,M3,116/080,SAR,
753276,https://snkrdunk.com/apparels/753276,メガジガルデex MUR [M3 117/080](拡張パック「ムニキスゼロ」),"MEGA Zygarde ex MUR [M3 117/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-117,https://cdn.snkrdunk.com/upload_bg_removed/20260122103053-0.webp,M3,117/080,MUR,
740148,https://snkrdunk.com/apparels/740148,エリカのナゾノクサ [MC 001/742](スタートデッキ100「バトルコレクション」),"Erika's Oddish [MC 001/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-001,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48717-of.webp,MC,001/742,,
740149,https://snkrdunk.com/apparels/740149,エリカのクサイハナ [MC 002/742](スタートデッキ100「バトルコレクション」),"Erika's Gloom [MC 002/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-002,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48718-of.webp,MC,002/742,,
740150,https://snkrdunk.com/apparels/740150,パラス [MC 004/742](スタートデッキ100「バトルコレクション」),"Paras [MC 004/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-004,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48720-of.webp,MC,004/742,,
740151,https://snkrdunk.com/apparels/740151,パラセクト [MC 005/742](スタートデッキ100「バトルコレクション」),"Parasect [MC 005/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-005,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48721-of.webp,MC,005/742,,
740152,https://snkrdunk.com/apparels/740152,エリカのマダツボミ [MC 006/742](スタートデッキ100「バトルコレクション」),"Erika's Bellsprout [MC 006/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-006,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48722-of.webp,MC,006/742,,
740153,https://snkrdunk.com/apparels/740153,エリカのウツドン [MC 007/742](スタートデッキ100「バトルコレクション」),"Erika's Weepinbell [MC 007/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-007,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48723-of.webp,MC,007/742,,
740154,https://snkrdunk.com/apparels/740154,エリカのウツボット [MC 008/742](スタートデッキ100「バトルコレクション」),"Erika's Victreebel [MC 008/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-008,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48724-of.webp,MC,008/742,,
740155,https://snkrdunk.com/apparels/740155,タマタマ :ミラー [MC 009/742](スタートデッキ100「バトルコレクション」),"Exeggcute :Mirror [MC 009/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-009,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48725-of.webp,MC,009/742,,
740156,https://snkrdunk.com/apparels/740156,タマタマ [MC 010/742](スタートデッキ100「バトルコレクション」),"Exeggcute [MC 010/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-010,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48726-of.webp,MC,010/742,,
740157,https://snkrdunk.com/apparels/740157,ナッシー [MC 011/742](スタートデッキ100「バトルコレクション」),"Exeggutor [MC 011/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-011,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48727-of.webp,MC,011/742,,
740158,https://snkrdunk.com/apparels/740158,モンジャラ [MC 012/742](スタートデッキ100「バトルコレクション」),"Tangela [MC 012/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-012,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48728-of.webp,MC,012/742,,
740159,https://snkrdunk.com/apparels/740159,モジャンボ [MC 013/742](スタートデッキ100「バトルコレクション」),"Tangrowth [MC 013/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-013,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48729-of.webp,MC,013/742,,
740160,https://snkrdunk.com/apparels/740160,エリカのモンジャラ [MC 014/742](スタートデッキ100「バトルコレクション」),"Erika's Tangela [MC 014/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-014,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48730-of.webp,MC,014/742,,
740161,https://snkrdunk.com/apparels/740161,ストライク [MC 015/742](スタートデッキ100「バトルコレクション」),"Scyther [MC 015/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-015,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48731-of.webp,MC,015/742,,
740162,https://snkrdunk.com/apparels/740162,チコリータ [MC 016/742](スタートデッキ100「バトルコレクション」),"Chikorita [MC 016/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-016,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48732-of.webp,MC,016/742,,
740163,https://snkrdunk.com/apparels/740163,チコリータ :ミラー [MC 016/742](スタートデッキ100「バトルコレクション」),"Chikorita :Mirror [MC 016/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-016,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-49467-of.webp,MC,016/742,,
740164,https://snkrdunk.com/apparels/740164,ベイリーフ [MC 017/742](スタートデッキ100「バトルコレクション」),"Bayleef [MC 017/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-017,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48733-of.webp,MC,017/742,,
740165,https://snkrdunk.com/apparels/740165,ベイリーフ :ミラー [MC 017/742](スタートデッキ100「バトルコレクション」),"Bayleef :Mirror [MC 017/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-017,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-49468-of.webp,MC,017/742,,
740166,https://snkrdunk.com/apparels/740166,メガメガニウムex [MC 018/742](スタートデッキ100「バトルコレクション」),"MEGA Meganium ex [MC 018/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-018,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48734-of.webp,MC,018/742,,
740167,https://snkrdunk.com/apparels/740167,メガメガニウムex :ミラー [MC 018/742](スタートデッキ100「バトルコレクション」),"MEGA Meganium ex :Mirror [MC 018/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-018,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-49469-of.webp,MC,018/742,,
740168,https://snkrdunk.com/apparels/740168,レディバ [MC 019/742](スタートデッキ100「バトルコレクション」),"Ledyba [MC 019/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-019,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48735-of.webp,MC,019/742,,
740169,https://snkrdunk.com/apparels/740169,レディアン [MC 020/742](スタートデッキ100「バトルコレクション」),"Ledian [MC 020/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-020,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48736-of.webp,MC,020/742,,
740170,https://snkrdunk.com/apparels/740170,ヤンヤンマ [MC 021/742](スタートデッキ100「バトルコレクション」),"Yanma [MC 021/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-021,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48737-of.webp,MC,021/742,,
740171,https://snkrdunk.com/apparels/740171,メガヤンマex :ミラー [MC 022/742](スタートデッキ100「バトルコレクション」),"Yanmega ex :Mirror [MC 022/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-022,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48738-of.webp,MC,022/742,,
740172,https://snkrdunk.com/apparels/740172,ツボツボ [MC 023/742](スタートデッキ100「バトルコレクション」),"Shuckle [MC 023/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-023,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48739-of.webp,MC,023/742,,
740173,https://snkrdunk.com/apparels/740173,ヘラクロス [MC 024/742](スタートデッキ100「バトルコレクション」),"Heracross [MC 024/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-024,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48740-of.webp,MC,024/742,,
740174,https://snkrdunk.com/apparels/740174,セレビィ [MC 025/742](スタートデッキ100「バトルコレクション」),"Celebi [MC 025/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-025,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48741-of.webp,MC,025/742,,
740175,https://snkrdunk.com/apparels/740175,キノココ [MC 026/742](スタートデッキ100「バトルコレクション」),"Shroomish [MC 026/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-026,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48742-of.webp,MC,026/742,,
740176,https://snkrdunk.com/apparels/740176,キノココ [MC 027/742](スタートデッキ100「バトルコレクション」),"Shroomish [MC 027/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-027,https://cdn.snkrdunk.com/upload_bg_removed/20251219093614-0.webp,MC,027/742,,
740177,https://snkrdunk.com/apparels/740177,キノガッサ [MC 028/742](スタートデッキ100「バトルコレクション」),"Breloom [MC 028/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-028,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48744-of.webp,MC,028/742,,
740178,https://snkrdunk.com/apparels/740178,キノガッサ [MC 029/742](スタートデッキ100「バトルコレクション」),"Breloom [MC 029/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-029,https://cdn.snkrdunk.com/upload_bg_removed/20251219093615-1.webp,MC,029/742,,
740179,https://snkrdunk.com/apparels/740179,ロゼリア [MC 030/742](スタートデッキ100「バトルコレクション」),"Roselia [MC 030/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-030,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48746-of.webp,MC,030/742,,
740180,https://snkrdunk.com/apparels/740180,ロゼリア :ミラー [MC 030/742](スタートデッキ100「バトルコレクション」),"Roselia :Mirror [MC 030/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-030,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-49470-of.webp,MC,030/742,,
740181,https://snkrdunk.com/apparels/740181,ロズレイド [MC 031/742](スタートデッキ100「バトルコレクション」),"Roserade [MC 031/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-031,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48747-of.webp,MC,031/742,,
740182,https://snkrdunk.com/apparels/740182,ロズレイド :ミラー [MC 031/742](スタートデッキ100「バトルコレクション」),"Roserade :Mirror [MC 031/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-031,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-49471-of.webp,MC,031/742,,
740183,https://snkrdunk.com/apparels/740183,シロナのロゼリア [MC 032/742](スタートデッキ100「バトルコレクション」),"Cynthia's Roselia [MC 032/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-032,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48748-of.webp,MC,032/742,,
740184,https://snkrdunk.com/apparels/740184,シロナのロズレイド [MC 033/742](スタートデッキ100「バトルコレクション」),"Cynthia's Roserade [MC 033/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-033,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48749-of.webp,MC,033/742,,
740185,https://snkrdunk.com/apparels/740185,ナエトル [MC 034/742](スタートデッキ100「バトルコレクション」),"Turtwig [MC 034/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-034,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48750-of.webp,MC,034/742,,
740186,https://snkrdunk.com/apparels/740186,ハヤシガメ [MC 035/742](スタートデッキ100「バトルコレクション」),"Grotle [MC 035/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-035,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48751-of.webp,MC,035/742,,
740187,https://snkrdunk.com/apparels/740187,ドダイトスex [MC 036/742](スタートデッキ100「バトルコレクション」),"Torterra ex [MC 036/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-036,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48752-of.webp,MC,036/742,,
740188,https://snkrdunk.com/apparels/740188,リーフィア [MC 037/742](スタートデッキ100「バトルコレクション」),"Leafeon [MC 037/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-037,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48753-of.webp,MC,037/742,,
740189,https://snkrdunk.com/apparels/740189,リーフィアex :ミラー [MC 038/742](スタートデッキ100「バトルコレクション」),"Leafeon ex :Mirror [MC 038/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-038,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48754-of.webp,MC,038/742,,
740190,https://snkrdunk.com/apparels/740190,シェイミ [MC 039/742](スタートデッキ100「バトルコレクション」),"Shaymin [MC 039/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-039,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48755-of.webp,MC,039/742,,
740191,https://snkrdunk.com/apparels/740191,ツタージャ [MC 040/742](スタートデッキ100「バトルコレクション」),"Snivy [MC 040/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-040,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48756-of.webp,MC,040/742,,
740192,https://snkrdunk.com/apparels/740192,ジャノビー [MC 041/742](スタートデッキ100「バトルコレクション」),"Servine [MC 041/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-041,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48757-of.webp,MC,041/742,,
740193,https://snkrdunk.com/apparels/740193,ジャローダex :ミラー [MC 042/742](スタートデッキ100「バトルコレクション」),"Serperior ex :Mirror [MC 042/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-042,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48758-of.webp,MC,042/742,,
740194,https://snkrdunk.com/apparels/740194,モンメン [MC 043/742](スタートデッキ100「バトルコレクション」),"Cottonee [MC 043/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-043,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48759-of.webp,MC,043/742,,
740195,https://snkrdunk.com/apparels/740195,エルフーンex [MC 044/742](スタートデッキ100「バトルコレクション」),"Whimsicott ex [MC 044/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-044,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48760-of.webp,MC,044/742,,
740196,https://snkrdunk.com/apparels/740196,イシズマイ [MC 045/742](スタートデッキ100「バトルコレクション」),"Dwebble [MC 045/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-045,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48761-of.webp,MC,045/742,,
740197,https://snkrdunk.com/apparels/740197,イワパレス [MC 046/742](スタートデッキ100「バトルコレクション」),"Crustle [MC 046/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-046,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48762-of.webp,MC,046/742,,
740198,https://snkrdunk.com/apparels/740198,カブルモ [MC 047/742](スタートデッキ100「バトルコレクション」),"Karrablast [MC 047/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-047,https://cdn.snkrdunk.com/upload_bg_removed/20251219093615-3.webp,MC,047/742,,
740199,https://snkrdunk.com/apparels/740199,タマゲタケ [MC 048/742](スタートデッキ100「バトルコレクション」),"Foongus [MC 048/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-048,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48764-of.webp,MC,048/742,,
740200,https://snkrdunk.com/apparels/740200,モロバレル [MC 049/742](スタートデッキ100「バトルコレクション」),"Amoonguss [MC 049/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-049,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48765-of.webp,MC,049/742,,
740201,https://snkrdunk.com/apparels/740201,デンチュラ [MC 050/742](スタートデッキ100「バトルコレクション」),"Galvantula [MC 050/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-050,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48766-of.webp,MC,050/742,,
740202,https://snkrdunk.com/apparels/740202,アイアント [MC 051/742](スタートデッキ100「バトルコレクション」),"Durant [MC 051/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-051,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48767-of.webp,MC,051/742,,
740203,https://snkrdunk.com/apparels/740203,アイアントex [MC 052/742](スタートデッキ100「バトルコレクション」),"Durant ex [MC 052/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-052,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48768-of.webp,MC,052/742,,
740204,https://snkrdunk.com/apparels/740204,アイアントex :ミラー [MC 052/742](スタートデッキ100「バトルコレクション」),"Durant ex :Mirror [MC 052/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-052,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-49472-of.webp,MC,052/742,,
740205,https://snkrdunk.com/apparels/740205,ビリジオン [MC 053/742](スタートデッキ100「バトルコレクション」),"Virizion [MC 053/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-053,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48769-of.webp,MC,053/742,,
740206,https://snkrdunk.com/apparels/740206,ビリジオン [MC 054/742](スタートデッキ100「バトルコレクション」),"Virizion [MC 054/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-054,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48770-of.webp,MC,054/742,,
740207,https://snkrdunk.com/apparels/740207,ビリジオン :ミラー [MC 054/742](スタートデッキ100「バトルコレクション」),"Virizion :Mirror [MC 054/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-054,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-49473-of.webp,MC,054/742,,
740208,https://snkrdunk.com/apparels/740208,ボクレー :ミラー [MC 055/742](スタートデッキ100「バトルコレクション」),"Phantump :Mirror [MC 055/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-055,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48771-of.webp,MC,055/742,,
740209,https://snkrdunk.com/apparels/740209,オーロット :ミラー [MC 056/742](スタートデッキ100「バトルコレクション」),"Trevenant :Mirror [MC 056/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-056,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48772-of.webp,MC,056/742,,
740210,https://snkrdunk.com/apparels/740210,アゴジムシ [MC 057/742](スタートデッキ100「バトルコレクション」),"Grubbin [MC 057/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-057,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48773-of.webp,MC,057/742,,
740211,https://snkrdunk.com/apparels/740211,ネマシュ [MC 058/742](スタートデッキ100「バトルコレクション」),"Morelull [MC 058/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-058,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48774-of.webp,MC,058/742,,
740212,https://snkrdunk.com/apparels/740212,マシェード [MC 059/742](スタートデッキ100「バトルコレクション」),"Shiinotic [MC 059/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-059,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48775-of.webp,MC,059/742,,
740213,https://snkrdunk.com/apparels/740213,ダダリン [MC 060/742](スタートデッキ100「バトルコレクション」),"Dhelmise [MC 060/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-060,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-12-48776-of.webp,MC,060/742,,
