CRD_4E35CE088AB142C69436D3D5EB25F6E7,10,59446.411200,38.6900,USD,60875.3376,13,2026-06-02 12:00:00,2026-06-14 12:00:00
CRD_4E35CE088AB142C69436D3D5EB25F6E7,9,23231.577600,15.1200,USD,23231.5776,13,2026-06-02 12:00:00,2026-06-14 12:00:00
CRD_624C4EA100C746ABB72D,10,56696.112000,36.9000,USD,56696.112,13,2026-06-02 12:00:00,2026-06-14 12:00:00
CRD_624C4EA100C746ABB72D,9,21587.544000,14.0500,USD,21587.544,13,2026-06-02 12:00:00,2026-06-14 12:00:00
CRD_8A64A02FB1604C62BD2140CE72FDA2D7,10,45618.091200,29.6900,USD,45633.456,13,2026-06-02 12:00:00,2026-06-14 12:00:00
CRD_8A64A02FB1604C62BD2140CE72FDA2D7,9,25013.894400,16.2800,USD,25013.8944,13,2026-06-02 12:00:00,2026-06-14 12:00:00
