apparel_id,detail_url,jp_title,en_name,product_number,image_url,set,number,rarity,used_listing_count
757474,https://snkrdunk.com/apparels/757474,"Mega Diancie ex MAR [ASC 267/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Diancie ex MAR [ASC 267/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-267,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-267-of.webp,ASC-EN,267,,0
757475,https://snkrdunk.com/apparels/757475,"Mega Hawlucha ex MAR [ASC 268/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Hawlucha ex MAR [ASC 268/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-268,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-268-of.webp,ASC-EN,268,,0
757476,https://snkrdunk.com/apparels/757476,"Mega Gengar ex MAR [ASC 269/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Gengar ex MAR [ASC 269/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-269,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-269-of.webp,ASC-EN,269,,0
757477,https://snkrdunk.com/apparels/757477,"Mega Scrafty ex MAR [ASC 270/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Scrafty ex MAR [ASC 270/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-270,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-270-of.webp,ASC-EN,270,,0
757478,https://snkrdunk.com/apparels/757478,"Mega Dragonite ex MAR [ASC 271/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Dragonite ex MAR [ASC 271/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-271,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-271-of.webp,ASC-EN,271,,0
757479,https://snkrdunk.com/apparels/757479,"Mega Emboar ex SIR [ASC 273/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Emboar ex SIR [ASC 273/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-273,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-273-of.webp,ASC-EN,273,,0
757480,https://snkrdunk.com/apparels/757480,"Mega Feraligatr ex SIR [ASC 274/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Feraligatr ex SIR [ASC 274/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-274,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-274-of.webp,ASC-EN,274,,0
757481,https://snkrdunk.com/apparels/757481,"Mega Froslass ex SIR [ASC 275/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Froslass ex SIR [ASC 275/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-275,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-275-of.webp,ASC-EN,275,,0
757482,https://snkrdunk.com/apparels/757482,"Pikachu ex SIR [ASC 276/217][EN](Mega Evolution ""Ascended Heroes"")","Pikachu ex SIR [ASC 276/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-276,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-276-of.webp,ASC-EN,276,,0
757483,https://snkrdunk.com/apparels/757483,"Mega Eelektross ex SIR [ASC 278/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Eelektross ex SIR [ASC 278/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-278,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-278-of.webp,ASC-EN,278,,0
757484,https://snkrdunk.com/apparels/757484,"Team Rocket's Mewtwo ex SIR [ASC 281/217][EN](Mega Evolution ""Ascended Heroes"")","Team Rocket's Mewtwo ex SIR [ASC 281/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-281,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-281-of.webp,ASC-EN,281,,0
757485,https://snkrdunk.com/apparels/757485,"Mega Diancie ex SIR [ASC 282/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Diancie ex SIR [ASC 282/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-282,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-282-of.webp,ASC-EN,282,,0
757486,https://snkrdunk.com/apparels/757486,"Mega Hawlucha ex SIR [ASC 283/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Hawlucha ex SIR [ASC 283/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-283,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-283-of.webp,ASC-EN,283,,0
757487,https://snkrdunk.com/apparels/757487,"Mega Scrafty ex SIR [ASC 285/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Scrafty ex SIR [ASC 285/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-285,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-285-of.webp,ASC-EN,285,,0
757488,https://snkrdunk.com/apparels/757488,"N's Zoroark ex SIR [ASC 286/217][EN](Mega Evolution ""Ascended Heroes"")","N's Zoroark ex SIR [ASC 286/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-286,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-286-of.webp,ASC-EN,286,,0
757489,https://snkrdunk.com/apparels/757489,"Marnie's Grimmsnarl ex SIR [ASC 287/217][EN](Mega Evolution ""Ascended Heroes"")","Marnie's Grimmsnarl ex SIR [ASC 287/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-287,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-287-of.webp,ASC-EN,287,,0
757490,https://snkrdunk.com/apparels/757490,"Fezandipiti ex SIR [ASC 288/217][EN](Mega Evolution ""Ascended Heroes"")","Fezandipiti ex SIR [ASC 288/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-288,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-288-of.webp,ASC-EN,288,,0
757491,https://snkrdunk.com/apparels/757491,"Steven's Metagross ex SIR [ASC 289/217][EN](Mega Evolution ""Ascended Heroes"")","Steven's Metagross ex SIR [ASC 289/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-289,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-289-of.webp,ASC-EN,289,,0
757492,https://snkrdunk.com/apparels/757492,"Iris's Fighting Spirit SIR [ASC 292/217][EN](Mega Evolution ""Ascended Heroes"")","Iris's Fighting Spirit SIR [ASC 292/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-292,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-292-of.webp,ASC-EN,292,,1
757493,https://snkrdunk.com/apparels/757493,"Surfer SIR [ASC 293/217][EN](Mega Evolution ""Ascended Heroes"")","Surfer SIR [ASC 293/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-293,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-293-of.webp,ASC-EN,293,,0
757494,https://snkrdunk.com/apparels/757494,"Mega Charizard Y ex MHR [ASC 294/217][EN](Mega Evolution ""Ascended Heroes"")","Mega Charizard Y ex MHR [ASC 294/217][EN](Mega Evolution ""Ascended Heroes"")",pkmn-tcg-ASC-EN-294,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-ASC-294-of.webp,ASC-EN,294,,2
756336,https://snkrdunk.com/apparels/756336,"Pikachu C [TEF EN 051/162][EN](Mega Evolution ""Pokemon Day 2026 Collection"")","Pikachu C [TEF EN 051/162][EN](Mega Evolution ""Pokemon Day 2026 Collection"")",pkmn-tcg-TEF-EN-051,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-2026-01-28-001-of.webp,TEF-EN,051,,33
753276,https://snkrdunk.com/apparels/753276,"MEGA Zygarde ex MUR [M3 117/080](Expansion Pack ""Munikis / Nihil Zero"")","MEGA Zygarde ex MUR [M3 117/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-117,https://cdn.snkrdunk.com/upload_bg_removed/20260122103053-0.webp,M3,117,MUR,99+
753274,https://snkrdunk.com/apparels/753274,"Rosa's Encouragement SAR [M3 115/080](Expansion Pack ""Munikis / Nihil Zero"")","Rosa's Encouragement SAR [M3 115/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-115,https://cdn.snkrdunk.com/upload_bg_removed/20260121064939-0.webp,M3,115,SAR,99+
753315,https://snkrdunk.com/apparels/753315,"Wondrous Patch SR [M3 104/080](Expansion Pack ""Munikis / Nihil Zero"")","Wondrous Patch SR [M3 104/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-104,https://cdn.snkrdunk.com/upload_bg_removed/20260122103235-0.webp,M3,104,SR,10
753317,https://snkrdunk.com/apparels/753317,"Lumiose City SR [M3 110/080](Expansion Pack ""Munikis / Nihil Zero"")","Lumiose City SR [M3 110/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-110,https://cdn.snkrdunk.com/upload_bg_removed/20260122103150-0.webp,M3,110,SR,7
753316,https://snkrdunk.com/apparels/753316,"Forest of Vitality SR [M3 109/080](Expansion Pack ""Munikis / Nihil Zero"")","Forest of Vitality SR [M3 109/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-109,https://cdn.snkrdunk.com/upload_bg_removed/20260122103157-0.webp,M3,109,SR,8
753269,https://snkrdunk.com/apparels/753269,"Naveen SR [M3 106/080](Expansion Pack ""Munikis / Nihil Zero"")","Naveen SR [M3 106/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-106,https://cdn.snkrdunk.com/upload_bg_removed/20260122103222-0.webp,M3,106,SR,17
753313,https://snkrdunk.com/apparels/753313,"Sacred Ash SR [M3 102/080](Expansion Pack ""Munikis / Nihil Zero"")","Sacred Ash SR [M3 102/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-102,https://cdn.snkrdunk.com/upload_bg_removed/20260122103250-0.webp,M3,102,SR,7
753312,https://snkrdunk.com/apparels/753312,"Energy Recycler SR [M3 101/080](Expansion Pack ""Munikis / Nihil Zero"")","Energy Recycler SR [M3 101/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-101,https://cdn.snkrdunk.com/upload_bg_removed/20260122103257-0.webp,M3,101,SR,6
753311,https://snkrdunk.com/apparels/753311,"Salazzle ex SR [M3 094/080](Expansion Pack ""Munikis / Nihil Zero"")","Salazzle ex SR [M3 094/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-094,https://cdn.snkrdunk.com/upload_bg_removed/20260122103351-0.webp,M3,094,SR,6
753261,https://snkrdunk.com/apparels/753261,"Decidueye ex SR [M3 093/080](Expansion Pack ""Munikis / Nihil Zero"")","Decidueye ex SR [M3 093/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-093,https://cdn.snkrdunk.com/upload_bg_removed/20260122103404-0.webp,M3,093,SR,7
